Year,County,Value,LastReportedDate,
2015,Anderson,17.0%,2019-01-30
2015,Bedford,17.0%,2019-01-30
2015,Benton,22.0%,2019-01-30
2015,Bledsoe,21.0%,2019-01-30
2015,Blount,14.0%,2019-01-30
2015,Bradley,19.0%,2019-01-30
2015,Campbell,23.0%,2019-01-30
2015,Cannon,18.0%,2019-01-30
2015,Carroll,20.0%,2019-01-30
2015,Carter,23.0%,2019-01-30
2015,Cheatham,13.0%,2019-01-30
2015,Chester,21.0%,2019-01-30
2015,Claiborne,21.0%,2019-01-30
2015,Clay,23.0%,2019-01-30
2015,Cocke,26.0%,2019-01-30
2015,Coffee,18.0%,2019-01-30
2015,Crockett,19.0%,2019-01-30
2015,Cumberland,16.0%,2019-01-30
2015,Davidson,18.0%,2019-01-30
2015,Decatur,21.0%,2019-01-30
2015,DeKalb,20.0%,2019-01-30
2015,Dickson,16.0%,2019-01-30
2015,Dyer,17.0%,2019-01-30
2015,Fayette,13.0%,2019-01-30
2015,Fentress,26.0%,2019-01-30
2015,Franklin,17.0%,2019-01-30
2015,Gibson,18.0%,2019-01-30
2015,Giles,16.0%,2019-01-30
2015,Grainger,20.0%,2019-01-30
2015,Greene,20.0%,2019-01-30
2015,Grundy,28.0%,2019-01-30
2015,Hamblen,21.0%,2019-01-30
2015,Hamilton,16.0%,2019-01-30
2015,Hancock,27.0%,2019-01-30
2015,Hardeman,24.0%,2019-01-30
2015,Hardin,23.0%,2019-01-30
2015,Hawkins,19.0%,2019-01-30
2015,Haywood,22.0%,2019-01-30
2015,Henderson,21.0%,2019-01-30
2015,Henry,18.0%,2019-01-30
2015,Hickman,20.0%,2019-01-30
2015,Houston,23.0%,2019-01-30
2015,Humphreys,15.0%,2019-01-30
2015,Jackson,26.0%,2019-01-30
2015,Jefferson,16.0%,2019-01-30
2015,Johnson,25.0%,2019-01-30
2015,Knox,16.0%,2019-01-30
2015,Lake,27.0%,2019-01-30
2015,Lauderdale,26.0%,2019-01-30
2015,Lawrence,20.0%,2019-01-30
2015,Lewis,19.0%,2019-01-30
2015,Lincoln,16.0%,2019-01-30
2015,Loudon,14.0%,2019-01-30
2015,Macon,18.0%,2019-01-30
2015,Madison,19.0%,2019-01-30
2015,Marion,19.0%,2019-01-30
2015,Marshall,16.0%,2019-01-30
2015,Maury,15.0%,2019-01-30
2015,McMinn,19.0%,2019-01-30
2015,Mcnairy,20.0%,2019-01-30
2015,Meigs,20.0%,2019-01-30
