Category,Year,County,Value,LastReportedDate,
Death,2013,Anderson,25,2018-06-22
Death,2013,Bedford,4,2018-06-22
Death,2013,Benton,11,2018-06-22
Death,2013,Bledsoe,1,2018-06-22
Death,2013,Blount,23,2018-06-22
Death,2013,Bradley,20,2018-06-22
Death,2013,Campbell,16,2018-06-22
Death,2013,Cannon,5,2018-06-22
Death,2013,Carroll,6,2018-06-22
Death,2013,Carter,7,2018-06-22
Death,2013,Cheatham,12,2018-06-22
Death,2013,Chester,0,2018-06-22
Death,2013,Claiborne,9,2018-06-22
Death,2013,Clay,2,2018-06-22
Death,2013,Cocke,9,2018-06-22
Death,2013,Coffee,8,2018-06-22
Death,2013,Crockett,3,2018-06-22
Death,2013,Cumberland,7,2018-06-22
Death,2013,Davidson,125,2018-06-22
Death,2013,Decatur,2,2018-06-22
Death,2013,DeKalb,6,2018-06-22
Death,2013,Dickson,16,2018-06-22
Death,2013,Dyer,6,2018-06-22
Death,2013,Fayette,0,2018-06-22
Death,2013,Fentress,0,2018-06-22
Death,2013,Franklin,10,2018-06-22
Death,2013,Gibson,3,2018-06-22
Death,2013,Giles,7,2018-06-22
Death,2013,Grainger,4,2018-06-22
Death,2013,Greene,14,2018-06-22
Death,2013,Grundy,5,2018-06-22
Death,2013,Hamblen,11,2018-06-22
Death,2013,Hamilton,53,2018-06-22
Death,2013,Hancock,4,2018-06-22
Death,2013,Hardeman,1,2018-06-22
Death,2013,Hardin,18,2018-06-22
Death,2013,Hawkins,17,2018-06-22
Death,2013,Haywood,0,2018-06-22
Death,2013,Henderson,5,2018-06-22
Death,2013,Henry,7,2018-06-22
Death,2013,Hickman,5,2018-06-22
Death,2013,Houston,1,2018-06-22
Death,2013,Humphreys,3,2018-06-22
Death,2013,Jackson,6,2018-06-22
Death,2013,Jefferson,10,2018-06-22
Death,2013,Johnson,3,2018-06-22
Death,2013,Knox,96,2018-06-22
Death,2013,Lake,2,2018-06-22
Death,2013,Lauderdale,5,2018-06-22
Death,2013,Lawrence,5,2018-06-22
Death,2013,Lewis,2,2018-06-22
Death,2013,Lincoln,5,2018-06-22
Death,2013,Loudon,8,2018-06-22
Death,2013,Macon,7,2018-06-22
Death,2013,Madison,8,2018-06-22
Death,2013,Marion,11,2018-06-22
Death,2013,Marshall,4,2018-06-22
Death,2013,Maury,10,2018-06-22
Death,2013,McMinn,15,2018-06-22
Death,2013,McNairy,7,2018-06-22
Death,2013,Meigs,1,2018-06-22
Death,2013,Monroe,6,2018-06-22
Death,2013,Montgomery,26,2018-06-22
Death,2013,Moore,0,2018-06-22
Death,2013,Morgan,4,2018-06-22
Death,2013,Obion,8,2018-06-22
Death,2013,Overton,5,2018-06-22
Death,2013,Perry,1,2018-06-22
Death,2013,Pickett,2,2018-06-22
Death,2013,Polk,4,2018-06-22
Death,2013,Putnam,16,2018-06-22
Death,2013,Rhea,7,2018-06-22
Death,2013,Roane,20,2018-06-22
Death,2013,Robertson,10,2018-06-22
Death,2013,Rutherford,42,2018-06-22
Death,2013,Scott,4,2018-06-22
Death,2013,Sequatchie,3,2018-06-22
Death,2013,Sevier,19,2018-06-22
Death,2013,Shelby,136,2018-06-22
Death,2013,Smith,6,2018-06-22
Death,2013,Stewart,4,2018-06-22
Death,2013,Sullivan,36,2018-06-22
Death,2013,Sumner,23,2018-06-22
Death,2013,Tipton,10,2018-06-22
Death,2013,Trousdale,3,2018-06-22
Death,2013,Unicoi,3,2018-06-22
Death,2013,Union,4,2018-06-22
Death,2013,VanBuren,1,2018-06-22
Death,2013,Warren,6,2018-06-22
Death,2013,Washington,18,2018-06-22
Death,2013,Wayne,1,2018-06-22
Death,2013,Weakley,4,2018-06-22
Death,2013,White,4,2018-06-22
Death,2013,Williamson,12,2018-06-22
Death,2013,Wilson,22,2018-06-22
Death,2014,Anderson,18,2018-06-22
Death,2014,Bedford,8,2018-06-22
Death,2014,Benton,8,2018-06-22
Death,2014,Bledsoe,1,2018-06-22
Death,2014,Blount,21,2018-06-22
Death,2014,Bradley,24,2018-06-22
Death,2014,Campbell,19,2018-06-22
Death,2014,Cannon,4,2018-06-22
Death,2014,Carroll,2,2018-06-22
Death,2014,Carter,10,2018-06-22
Death,2014,Cheatham,17,2018-06-22
Death,2014,Chester,1,2018-06-22
Death,2014,Claiborne,11,2018-06-22
Death,2014,Clay,6,2018-06-22
Death,2014,Cocke,12,2018-06-22
Death,2014,Coffee,9,2018-06-22
Death,2014,Crockett,2,2018-06-22
Death,2014,Cumberland,16,2018-06-22
Death,2014,Davidson,129,2018-06-22
Death,2014,Decatur,2,2018-06-22
Death,2014,DeKalb,11,2018-06-22
Death,2014,Dickson,12,2018-06-22
Death,2014,Dyer,4,2018-06-22
Death,2014,Fayette,3,2018-06-22
Death,2014,Fentress,2,2018-06-22
Death,2014,Franklin,10,2018-06-22
Death,2014,Gibson,5,2018-06-22
Death,2014,Giles,5,2018-06-22
Death,2014,Grainger,4,2018-06-22
Death,2014,Greene,19,2018-06-22
Death,2014,Grundy,6,2018-06-22
Death,2014,Hamblen,23,2018-06-22
Death,2014,Hamilton,58,2018-06-22
Death,2014,Hancock,0,2018-06-22
Death,2014,Hardeman,1,2018-06-22
Death,2014,Hardin,12,2018-06-22
Death,2014,Hawkins,11,2018-06-22
Death,2014,Haywood,1,2018-06-22
Death,2014,Henderson,4,2018-06-22
Death,2014,Henry,7,2018-06-22
Death,2014,Hickman,2,2018-06-22
Death,2014,Houston,1,2018-06-22
Death,2014,Humphreys,4,2018-06-22
Death,2014,Jackson,3,2018-06-22
Death,2014,Jefferson,6,2018-06-22
Death,2014,Johnson,4,2018-06-22
Death,2014,Knox,133,2018-06-22
Death,2014,Lake,0,2018-06-22
Death,2014,Lauderdale,5,2018-06-22
Death,2014,Lawrence,6,2018-06-22
Death,2014,Lewis,1,2018-06-22
Death,2014,Lincoln,6,2018-06-22
Death,2014,Loudon,15,2018-06-22
Death,2014,Macon,1,2018-06-22
Death,2014,Madison,7,2018-06-22
Death,2014,Marion,8,2018-06-22
Death,2014,Marshall,10,2018-06-22
Death,2014,Maury,20,2018-06-22
Death,2014,McMinn,13,2018-06-22
Death,2014,McNairy,3,2018-06-22
Death,2014,Meigs,2,2018-06-22
Death,2014,Monroe,7,2018-06-22
Death,2014,Montgomery,26,2018-06-22
Death,2014,Moore,1,2018-06-22
Death,2014,Morgan,2,2018-06-22
Death,2014,Obion,1,2018-06-22
Death,2014,Overton,3,2018-06-22
Death,2014,Perry,1,2018-06-22
Death,2014,Pickett,1,2018-06-22
Death,2014,Polk,2,2018-06-22
Death,2014,Putnam,21,2018-06-22
Death,2014,Rhea,4,2018-06-22
Death,2014,Roane,22,2018-06-22
Death,2014,Robertson,11,2018-06-22
Death,2014,Rutherford,35,2018-06-22
Death,2014,Scott,7,2018-06-22
Death,2014,Sequatchie,3,2018-06-22
Death,2014,Sevier,18,2018-06-22
Death,2014,Shelby,148,2018-06-22
Death,2014,Smith,5,2018-06-22
Death,2014,Stewart,2,2018-06-22
Death,2014,Sullivan,44,2018-06-22
Death,2014,Sumner,28,2018-06-22
Death,2014,Tipton,8,2018-06-22
Death,2014,Trousdale,0,2018-06-22
Death,2014,Unicoi,5,2018-06-22
Death,2014,Union,7,2018-06-22
Death,2014,VanBuren,0,2018-06-22
Death,2014,Warren,4,2018-06-22
Death,2014,Washington,25,2018-06-22
Death,2014,Wayne,4,2018-06-22
Death,2014,Weakley,2,2018-06-22
Death,2014,White,4,2018-06-22
Death,2014,Williamson,18,2018-06-22
Death,2014,Wilson,26,2018-06-22
Death,2015,Anderson,26,2018-06-22
Death,2015,Bedford,9,2018-06-22
Death,2015,Benton,8,2018-06-22
Death,2015,Bledsoe,2,2018-06-22
Death,2015,Blount,33,2018-06-22
Death,2015,Bradley,20,2018-06-22
Death,2015,Campbell,21,2018-06-22
Death,2015,Cannon,7,2018-06-22
Death,2015,Carroll,4,2018-06-22
Death,2015,Carter,12,2018-06-22
Death,2015,Cheatham,16,2018-06-22
Death,2015,Chester,5,2018-06-22
Death,2015,Claiborne,12,2018-06-22
Death,2015,Clay,2,2018-06-22
Death,2015,Cocke,5,2018-06-22
Death,2015,Coffee,14,2018-06-22
Death,2015,Crockett,2,2018-06-22
Death,2015,Cumberland,6,2018-06-22
Death,2015,Davidson,157,2018-06-22
Death,2015,Decatur,5,2018-06-22
Death,2015,DeKalb,3,2018-06-22
Death,2015,Dickson,18,2018-06-22
Death,2015,Dyer,5,2018-06-22
Death,2015,Fayette,5,2018-06-22
Death,2015,Fentress,3,2018-06-22
Death,2015,Franklin,13,2018-06-22
Death,2015,Gibson,10,2018-06-22
Death,2015,Giles,10,2018-06-22
Death,2015,Grainger,4,2018-06-22
Death,2015,Greene,6,2018-06-22
Death,2015,Grundy,3,2018-06-22
Death,2015,Hamblen,17,2018-06-22
Death,2015,Hamilton,59,2018-06-22
Death,2015,Hancock,3,2018-06-22
Death,2015,Hardeman,3,2018-06-22
Death,2015,Hardin,9,2018-06-22
Death,2015,Hawkins,16,2018-06-22
Death,2015,Haywood,0,2018-06-22
Death,2015,Henderson,5,2018-06-22
Death,2015,Henry,4,2018-06-22
Death,2015,Hickman,7,2018-06-22
Death,2015,Houston,3,2018-06-22
Death,2015,Humphreys,4,2018-06-22
Death,2015,Jackson,3,2018-06-22
Death,2015,Jefferson,6,2018-06-22
Death,2015,Johnson,4,2018-06-22
Death,2015,Knox,153,2018-06-22
Death,2015,Lake,0,2018-06-22
Death,2015,Lauderdale,0,2018-06-22
Death,2015,Lawrence,8,2018-06-22
Death,2015,Lewis,1,2018-06-22
Death,2015,Lincoln,3,2018-06-22
Death,2015,Loudon,10,2018-06-22
Death,2015,Macon,3,2018-06-22
Death,2015,Madison,10,2018-06-22
Death,2015,Marion,8,2018-06-22
Death,2015,Marshall,7,2018-06-22
Death,2015,Maury,15,2018-06-22
Death,2015,McMinn,10,2018-06-22
Death,2015,McNairy,11,2018-06-22
Death,2015,Meigs,5,2018-06-22
Death,2015,Monroe,12,2018-06-22
Death,2015,Montgomery,36,2018-06-22
Death,2015,Moore,0,2018-06-22
Death,2015,Morgan,10,2018-06-22
Death,2015,N/a,1,2018-12-18
Death,2015,Obion,3,2018-06-22
Death,2015,Overton,5,2018-06-22
Death,2015,Perry,0,2018-06-22
Death,2015,Pickett,0,2018-06-22
Death,2015,Polk,3,2018-06-22
Death,2015,Putnam,15,2018-06-22
Death,2015,Rhea,6,2018-06-22
Death,2015,Roane,21,2018-06-22
Death,2015,Robertson,15,2018-06-22
Death,2015,Rutherford,56,2018-06-22
Death,2015,Scott,6,2018-06-22
Death,2015,Sequatchie,2,2018-06-22
Death,2015,Sevier,28,2018-06-22
Death,2015,Shelby,188,2018-06-22
Death,2015,Smith,8,2018-06-22
Death,2015,Stewart,1,2018-06-22
Death,2015,Sullivan,35,2018-06-22
Death,2015,Sumner,24,2018-06-22
Death,2015,Tipton,15,2018-06-22
Death,2015,Trousdale,0,2018-06-22
Death,2015,Unicoi,4,2018-06-22
Death,2015,Union,8,2018-06-22
Death,2015,VanBuren,0,2018-06-22
Death,2015,Warren,7,2018-06-22
Death,2015,Washington,30,2018-06-22
Death,2015,Wayne,3,2018-06-22
Death,2015,Weakley,6,2018-06-22
